loanid,loaner_name,product_amount,loan_rate,loan_term,tender_name,amount,level_name,level_value,end_time,tender_time,id,url,tender_count
20501635,pdu57783871,810,20,6,ouyanglixue88,50,C,5,2016/9/22,2016/9/22 7:39,5085373,http://invest.ppdai.com/loan/info?id=20501635,12
20501643,a494812723,1078,18,6,pdu4212037825,50,B,4,2016/9/22,2016/9/22 6:40,5085358,http://invest.ppdai.com/loan/info?id=20501643,19
20501648,leichaoloveyou,2297,26,12,zrainbow014,292,E,7,2016/9/22,2016/9/22 6:50,5085344,http://invest.ppdai.com/loan/info?id=20501648,21
20501662,pdu4384335450,3000,7.06,3,pdu32328558,155,AAA,1,2016/9/27,2016/9/27 11:46,5085272,http://invest.ppdai.com/loan/info?id=20501662,34
20501668,pdu2267332551,3500,12,12,zhuqinzhuqinzq,71,AA,2,2016/9/25,2016/9/25 7:17,5085265,http://invest.ppdai.com/loan/info?id=20501668,18
20501730,pdu3200077170,5500,22,12,pdu0506783085,11,D,6,2016/9/23,2016/9/23 9:50,5085237,http://invest.ppdai.com/loan/info?id=20501730,16
20501730,pdu3200077170,5500,22,12,pdu7755831677,100,D,6,2016/9/23,2016/9/23 9:55,5085225,http://invest.ppdai.com/loan/info?id=20501730,16
20501730,pdu3200077170,5500,22,12,Rainbow12mu082,600,D,6,2016/9/23,2016/9/23 9:55,5085226,http://invest.ppdai.com/loan/info?id=20501730,16
20501757,pdu8260603726,2903,32,10,Rainbow12mu146,391,E,7,2016/9/22,2016/9/22 6:50,5085212,http://invest.ppdai.com/loan/info?id=20501757,10
20501766,pdu15100265,4348,20,12,pdu4056762086,50,C,5,2016/9/23,2016/9/23 19:55,5085154,http://invest.ppdai.com/loan/info?id=20501766,48
20501766,pdu15100265,4348,20,12,pdu58612766,46,C,5,2016/9/23,2016/9/23 19:56,998237,http://invest.ppdai.com/loan/info?id=20501766,48
20501793,pdu1018362662,4900,20,12,nhy666,20,C,5,2016/9/22,2016/9/22 7:32,5085054,http://invest.ppdai.com/loan/info?id=20501793,67
20501793,pdu1018362662,4900,20,12,pdu58227335,20,C,5,2016/9/22,2016/9/22 7:32,5085052,http://invest.ppdai.com/loan/info?id=20501793,67
20501793,pdu1018362662,4900,20,12,pdu8722651317,30,C,5,2016/9/22,2016/9/22 7:32,5085042,http://invest.ppdai.com/loan/info?id=20501793,67
20501810,pdu2573703361,622,18,6,gzllzq,50,B,4,2016/9/22,2016/9/22 7:34,5084989,http://invest.ppdai.com/loan/info?id=20501810,9
20501818,rong2131041,3192,20,6,pdu11537337,136,C,5,2016/9/22,2016/9/22 6:48,5084982,http://invest.ppdai.com/loan/info?id=20501818,24
20501824,pdu2352711417,3800,32,6,Rainbow12mu081,86,E,7,2016/9/22,2016/9/22 6:50,998179,http://invest.ppdai.com/loan/info?id=20501824,11
20501824,pdu2352711417,3800,32,6,Rainbow12mu114,475,E,7,2016/9/22,2016/9/22 6:50,5084954,http://invest.ppdai.com/loan/info?id=20501824,11
20501824,pdu2352711417,3800,32,6,Rainbow12mu119,197,E,7,2016/9/22,2016/9/22 6:50,5084956,http://invest.ppdai.com/loan/info?id=20501824,11
20501825,pdu6802318742,9200,20,9,JGrainbow003,47,C,5,2016/9/22,2016/9/22 13:04,5084904,http://invest.ppdai.com/loan/info?id=20501825,37
20501825,pdu6802318742,9200,20,9,pdu7144033342,50,C,5,2016/9/22,2016/9/22 13:03,5084907,http://invest.ppdai.com/loan/info?id=20501825,37
20501838,pdu6861420106,1793,16,12,pdu7042261101,55,A,3,2016/9/22,2016/9/22 7:36,5084869,http://invest.ppdai.com/loan/info?id=20501838,18
20501853,pdu8522483315,500,20,6,pdu1885467724,50,C,5,2016/9/22,2016/9/22 7:36,5084809,http://invest.ppdai.com/loan/info?id=20501853,9
20501864,pdu51003204,11000,11.06,12,590qaz,100,AAA,1,2016/9/22,2016/9/22 14:05,5084715,http://invest.ppdai.com/loan/info?id=20501864,66
20501864,pdu51003204,11000,11.06,12,LYX574273862,50,AAA,1,2016/9/22,2016/9/22 12:50,5084772,http://invest.ppdai.com/loan/info?id=20501864,66
20501864,pdu51003204,11000,11.06,12,pdu00362806,100,AAA,1,2016/9/22,2016/9/22 13:41,5084747,http://invest.ppdai.com/loan/info?id=20501864,66
20501864,pdu51003204,11000,11.06,12,pdu25824238,200,AAA,1,2016/9/22,2016/9/22 14:12,5084705,http://invest.ppdai.com/loan/info?id=20501864,66
20501885,pdu4651381781,3356,20,6,baomihua001,51,C,5,2016/9/22,2016/9/22 6:46,5084670,http://invest.ppdai.com/loan/info?id=20501885,32
20501885,pdu4651381781,3356,20,6,pdu1376840245,60,C,5,2016/9/22,2016/9/22 6:55,5084656,http://invest.ppdai.com/loan/info?id=20501885,32
20501885,pdu4651381781,3356,20,6,pdu3245246176,53,C,5,2016/9/22,2016/9/22 6:55,5084655,http://invest.ppdai.com/loan/info?id=20501885,32
20501892,pdu6174303686,700,12,12,pdu4270581145,202,AA,2,2016/9/22,2016/9/22 8:01,5084634,http://invest.ppdai.com/loan/info?id=20501892,10
20501905,pdu0851521381,3000,32,12,zrainbow012,241,F,8,2016/9/22,2016/9/22 7:00,5084617,http://invest.ppdai.com/loan/info?id=20501905,11
20501912,pdu41750421,12357,20,12,Rainbow12mu064,564,C,5,2016/9/22,2016/9/22 7:00,5084594,http://invest.ppdai.com/loan/info?id=20501912,56
20501916,pdu2433338877,982,22,12,pdu4476475720,58,D,6,2016/9/22,2016/9/22 8:07,5084534,http://invest.ppdai.com/loan/info?id=20501916,11
20501931,pdu8018625725,8500,20,9,pdu71768716,20,C,5,2016/9/22,2016/9/22 9:47,5084520,http://invest.ppdai.com/loan/info?id=20501931,53
20501936,pdu1480451733,2250,12,12,a_48107,50,AA,2,2016/9/22,2016/9/22 7:31,5084451,http://invest.ppdai.com/loan/info?id=20501936,20
20501941,pdu1364326103,4500,22,12,paihqzcb,500,D,6,2016/9/22,2016/9/22 10:21,5084445,http://invest.ppdai.com/loan/info?id=20501941,20
20501941,pdu1364326103,4500,22,12,pdu8747876644,1000,D,6,2016/9/22,2016/9/22 10:47,5084438,http://invest.ppdai.com/loan/info?id=20501941,20
20501950,pdu6273487771,4900,18,6,pdu1762721672,50,B,4,2016/9/22,2016/9/22 7:52,5084386,http://invest.ppdai.com/loan/info?id=20501950,53
20501950,pdu6273487771,4900,18,6,pdu3002255411,100,B,4,2016/9/22,2016/9/22 7:55,5084382,http://invest.ppdai.com/loan/info?id=20501950,53
20501950,pdu6273487771,4900,18,6,pdu42738854,50,B,4,2016/9/22,2016/9/22 7:52,5084394,http://invest.ppdai.com/loan/info?id=20501950,53
20501950,pdu6273487771,4900,18,6,pdu6184155607,50,B,4,2016/9/22,2016/9/22 7:45,5084402,http://invest.ppdai.com/loan/info?id=20501950,53
20501951,pdu5763887146,2021,26,12,Rainbow12mu133,56,E,7,2016/9/22,2016/9/22 7:00,5084355,http://invest.ppdai.com/loan/info?id=20501951,10
20501951,pdu5763887146,2021,26,12,zrainbow005,20,E,7,2016/9/22,2016/9/22 7:00,5084361,http://invest.ppdai.com/loan/info?id=20501951,10
20501953,pdu7636625638,6500,12,12,fjqzmcc,100,AA,2,2016/9/22,2016/9/22 8:02,5084341,http://invest.ppdai.com/loan/info?id=20501953,69
20501953,pdu7636625638,6500,12,12,pdu16704427,30,AA,2,2016/9/22,2016/9/22 8:03,5084297,http://invest.ppdai.com/loan/info?id=20501953,69
20500006,pdu5773355613,1500,12,12,pdu8153138437,50,AA,2,2016/9/22,2016/9/22 16:11,5089384,http://invest.ppdai.com/loan/info?id=20500006,5
20500061,pdu0668832146,6800,22,12,topgunymn,10,D,6,2016/9/22,2016/9/22 15:16,5089353,http://invest.ppdai.com/loan/info?id=20500061,38
20500095,pdu6660183104,6200,22,12,Rainbow12mu051,600,D,6,2016/9/28,2016/9/28 15:23,5089310,http://invest.ppdai.com/loan/info?id=20500095,15
20500126,pdu84746648,3999,20,12,zrainbow045,198,C,5,2016/9/22,2016/9/22 5:50,5089275,http://invest.ppdai.com/loan/info?id=20500126,22
20500127,pdu0184647620,3828,16,12,pdu6622586357,100,A,3,2016/9/22,2016/9/22 6:16,5089234,http://invest.ppdai.com/loan/info?id=20500127,41
20500127,pdu0184647620,3828,16,12,peter_mini,50,A,3,2016/9/22,2016/9/22 6:14,5089246,http://invest.ppdai.com/loan/info?id=20500127,41
20500128,zl88,7000,18,6,pdu3633577137,10,B,4,2016/9/22,2016/9/22 9:57,5089220,http://invest.ppdai.com/loan/info?id=20500128,55
20500128,zl88,7000,18,6,sarapaka,59,B,4,2016/9/22,2016/9/22 10:00,5089214,http://invest.ppdai.com/loan/info?id=20500128,55
20500176,pdu0240563831,6000,22,12,pdu3288710443,50,D,6,2016/9/22,2016/9/22 12:05,5089133,http://invest.ppdai.com/loan/info?id=20500176,36
20500176,pdu0240563831,6000,22,12,pdu6508302672,14,D,6,2016/9/22,2016/9/22 13:07,5089105,http://invest.ppdai.com/loan/info?id=20500176,36
20500176,pdu0240563831,6000,22,12,pdu8050317788,50,D,6,2016/9/22,2016/9/22 12:05,5089134,http://invest.ppdai.com/loan/info?id=20500176,36
20500176,pdu0240563831,6000,22,12,shinely_lin,10,D,6,2016/9/22,2016/9/22 12:58,5089115,http://invest.ppdai.com/loan/info?id=20500176,36
20500191,xuanying0320,3565,18,6,pdu5463101220,50,B,4,2016/9/22,2016/9/22 5:25,5089078,http://invest.ppdai.com/loan/info?id=20500191,40
20500191,xuanying0320,3565,18,6,zcq1108,68,B,4,2016/9/22,2016/9/22 5:25,5089080,http://invest.ppdai.com/loan/info?id=20500191,40
20500209,pdu5822362253,3000,10.5,3,pdu03102664,215,AA,2,2016/9/22,2016/9/22 10:09,5089031,http://invest.ppdai.com/loan/info?id=20500209,6
20500215,pdu3816537224,503,20,6,pdu4464257874,50,C,5,2016/9/22,2016/9/22 6:34,5089020,http://invest.ppdai.com/loan/info?id=20500215,7
20500225,pdu5365354628,3020,20,8,pdu3065645843,66,C,5,2016/9/22,2016/9/22 5:28,5088994,http://invest.ppdai.com/loan/info?id=20500225,32
20500225,pdu5365354628,3020,20,8,pdu4222846612,50,C,5,2016/9/22,2016/9/22 5:27,5089007,http://invest.ppdai.com/loan/info?id=20500225,32
20500225,pdu5365354628,3020,20,8,pdu60384401,55,C,5,2016/9/22,2016/9/22 5:28,5088999,http://invest.ppdai.com/loan/info?id=20500225,32
20500225,pdu5365354628,3020,20,8,pdu8211553085,52,C,5,2016/9/22,2016/9/22 5:27,5089004,http://invest.ppdai.com/loan/info?id=20500225,32
20500245,pdu7654656455,1400,20,6,pdu11537337,172,C,5,2016/9/22,2016/9/22 6:44,999758,http://invest.ppdai.com/loan/info?id=20500245,12
20500245,pdu7654656455,1400,20,6,pdu8220526161,100,C,5,2016/9/22,2016/9/22 6:41,5088958,http://invest.ppdai.com/loan/info?id=20500245,12
20500254,pdu4386407452,7000,22,12,atphui1985,50,D,6,2016/9/23,2016/9/23 13:23,5088916,http://invest.ppdai.com/loan/info?id=20500254,41
20500254,pdu4386407452,7000,22,12,pdu5651656800,200,D,6,2016/9/23,2016/9/23 13:18,5088952,http://invest.ppdai.com/loan/info?id=20500254,41
20500254,pdu4386407452,7000,22,12,Rainbow12mu129,10,D,6,2016/9/23,2016/9/23 13:23,5088928,http://invest.ppdai.com/loan/info?id=20500254,41
20500254,pdu4386407452,7000,22,12,Rainbow12mu168,600,D,6,2016/9/23,2016/9/23 13:21,5088949,http://invest.ppdai.com/loan/info?id=20500254,41
20500255,pdu6384218376,1000,11,6,pdu8672443450,100,AA,2,2016/9/30,2016/9/30 15:09,5088914,http://invest.ppdai.com/loan/info?id=20500255,2
20500259,maojunhuan,3000,20,6,pdu47402212,69,C,5,2016/9/22,2016/9/22 5:33,5088904,http://invest.ppdai.com/loan/info?id=20500259,21
20500259,maojunhuan,3000,20,6,pdu65013716,301,C,5,2016/9/22,2016/9/22 5:32,5088913,http://invest.ppdai.com/loan/info?id=20500259,21
20500262,pdu1733643702,4414,20,6,exacn,298,C,5,2016/9/22,2016/9/22 5:29,5088889,http://invest.ppdai.com/loan/info?id=20500262,55
20500269,pdu1006128284,2449,20,12,Rainbow12mu162,212,C,5,2016/9/22,2016/9/22 5:50,5088830,http://invest.ppdai.com/loan/info?id=20500269,11
20500277,pdu3422437618,5600,16,12,pdu0303842830,100,A,3,2016/9/22,2016/9/22 6:35,5088822,http://invest.ppdai.com/loan/info?id=20500277,50
20500277,pdu3422437618,5600,16,12,pdu13450468,50,A,3,2016/9/22,2016/9/22 6:52,5088799,http://invest.ppdai.com/loan/info?id=20500277,50
20500277,pdu3422437618,5600,16,12,Rainbow12mu151,600,A,3,2016/9/22,2016/9/22 6:50,5088802,http://invest.ppdai.com/loan/info?id=20500277,50
20500293,pdu0340554054,1183,22,12,pdu7780744526,53,D,6,2016/9/22,2016/9/22 6:31,5088776,http://invest.ppdai.com/loan/info?id=20500293,15
20500318,pdu3350121785,6500,22,12,pdu20148681,39,D,6,2016/9/23,2016/9/23 12:31,5088711,http://invest.ppdai.com/loan/info?id=20500318,24
20500318,pdu3350121785,6500,22,12,pdu3263746024,200,D,6,2016/9/23,2016/9/23 12:22,5088723,http://invest.ppdai.com/loan/info?id=20500318,24
20500320,pdu1037173700,4500,22,12,paihqzcb,500,D,6,2016/9/22,2016/9/22 6:10,5088708,http://invest.ppdai.com/loan/info?id=20500320,34
20500320,pdu1037173700,4500,22,12,pdu4438754644,50,D,6,2016/9/22,2016/9/22 6:43,5088680,http://invest.ppdai.com/loan/info?id=20500320,34
20500328,pdu77318334,1000,35.989,0.233,ccdwbm,1000,D,6,2016/9/22,2016/9/22 7:01,999675,http://invest.ppdai.com/loan/info?id=20500328,1
20500351,pdu1560368307,2165,20,6,pdu0364643771,50,C,5,2016/9/22,2016/9/22 5:37,5088651,http://invest.ppdai.com/loan/info?id=20500351,29
20500351,pdu1560368307,2165,20,6,pdu2586840661,50,C,5,2016/9/22,2016/9/22 5:37,5088658,http://invest.ppdai.com/loan/info?id=20500351,29
20500351,pdu1560368307,2165,20,6,wzmwbs,58,C,5,2016/9/22,2016/9/22 5:37,5088645,http://invest.ppdai.com/loan/info?id=20500351,29
20500366,pdu18060514,10005,18,12,pdu0418682317,54,B,4,2016/9/22,2016/9/22 5:39,5088567,http://invest.ppdai.com/loan/info?id=20500366,88
20500366,pdu18060514,10005,18,12,pdu6316276508,500,B,4,2016/9/22,2016/9/22 5:40,5088538,http://invest.ppdai.com/loan/info?id=20500366,88
20500366,pdu18060514,10005,18,12,pdu7753060070,84,B,4,2016/9/22,2016/9/22 5:39,5088556,http://invest.ppdai.com/loan/info?id=20500366,88
20500443,pdu3751215840,6100,22,12,Caifu_Product_Saving,100,D,6,2016/10/17,2016/10/17 9:22,5088506,http://invest.ppdai.com/loan/info?id=20500443,24
20500494,pdu5115040370,2000,12,12,pdu61620050,200,AA,2,2016/9/22,2016/9/22 18:33,5088493,http://invest.ppdai.com/loan/info?id=20500494,7
20500494,pdu5115040370,2000,12,12,pdu7421282867,40,AA,2,2016/9/22,2016/9/22 18:43,999509,http://invest.ppdai.com/loan/info?id=20500494,7
20500498,pdu74547447,2000,20,6,pdu0072044372,20,D,6,2016/9/22,2016/9/22 5:44,5088479,http://invest.ppdai.com/loan/info?id=20500498,20
20500512,pdu6216750835,9000,20,12,paihqzcb,500,C,5,2016/9/22,2016/9/22 6:50,5088424,http://invest.ppdai.com/loan/info?id=20500512,32
20500512,pdu6216750835,9000,20,12,Rainbow12mu151,426,C,5,2016/9/22,2016/9/22 7:10,5088399,http://invest.ppdai.com/loan/info?id=20500512,32
20500530,pdu6412220104,4000,22,12,sczt2008,59,D,6,2016/9/22,2016/9/22 6:30,5088388,http://invest.ppdai.com/loan/info?id=20500530,26
20500533,rong8276418,7200,18,6,pdu6173318483,50,B,4,2016/9/22,2016/9/22 6:46,5088353,http://invest.ppdai.com/loan/info?id=20500533,56
20500550,pdu0447650804,1250,12,12,pdu4270581145,202,AA,2,2016/9/22,2016/9/22 6:30,5088269,http://invest.ppdai.com/loan/info?id=20500550,2
20500565,pdu2424308371,4481,22,12,hurryguy,53,D,6,2016/9/22,2016/9/22 6:35,5088236,http://invest.ppdai.com/loan/info?id=20500565,36
20500565,pdu2424308371,4481,22,12,pdu1771460450,117,D,6,2016/9/22,2016/9/22 6:35,5088241,http://invest.ppdai.com/loan/info?id=20500565,36
20500565,pdu2424308371,4481,22,12,pdu30006283,53,D,6,2016/9/22,2016/9/22 6:35,5088238,http://invest.ppdai.com/loan/info?id=20500565,36
20500565,pdu2424308371,4481,22,12,pdu6327532814,78,D,6,2016/9/22,2016/9/22 6:35,5088227,http://invest.ppdai.com/loan/info?id=20500565,36
20500585,pdu4268267862,1000,22,12,pdu31647377,50,D,6,2016/9/22,2016/9/22 6:41,5088190,http://invest.ppdai.com/loan/info?id=20500585,9
20500593,pdu4685153066,9000,20,6,Caifu_Product_TD,1057,D,6,2016/9/22,2016/9/22 6:20,5088106,http://invest.ppdai.com/loan/info?id=20500593,79
20500612,pdu3130804521,3000,10.5,3,pdu03102664,471,AA,2,2016/9/22,2016/9/22 6:33,5088086,http://invest.ppdai.com/loan/info?id=20500612,20
20500637,pdu74852117,3000,32,12,Rainbow12mu171,600,F,8,2016/9/28,2016/9/28 17:21,5088035,http://invest.ppdai.com/loan/info?id=20500637,9
20500641,pdu2118536704,3000,18,12,pdu7681067361,200,B,4,2016/9/22,2016/9/22 6:55,5088015,http://invest.ppdai.com/loan/info?id=20500641,19
20500703,pdu4817583106,2500,12,12,pdu3480426381,100,AA,2,2016/9/22,2016/9/22 17:42,5087985,http://invest.ppdai.com/loan/info?id=20500703,14
20500703,pdu4817583106,2500,12,12,pdu6262620616,100,AA,2,2016/9/22,2016/9/22 17:42,5087986,http://invest.ppdai.com/loan/info?id=20500703,14
20500704,wanghuiran,2000,10.5,3,pdu3318883444,20,AA,2,2016/9/22,2016/9/22 6:31,5087977,http://invest.ppdai.com/loan/info?id=20500704,12
20500718,pdu71436316,7785,20,6,feiyu9,50,D,6,2016/9/22,2016/9/22 6:06,5087922,http://invest.ppdai.com/loan/info?id=20500718,83
20500718,pdu71436316,7785,20,6,pdu1150648437,20,D,6,2016/9/22,2016/9/22 6:15,5087905,http://invest.ppdai.com/loan/info?id=20500718,83
20500718,pdu71436316,7785,20,6,pdu8042543802,50,D,6,2016/9/22,2016/9/22 6:11,5087915,http://invest.ppdai.com/loan/info?id=20500718,83
20500718,pdu71436316,7785,20,6,pdu8102085510,59,D,6,2016/9/22,2016/9/22 6:13,5087912,http://invest.ppdai.com/loan/info?id=20500718,83
20500725,pdu80854176,3782,16,3,kekebaobei2007,30,A,3,2016/9/22,2016/9/22 6:02,5087844,http://invest.ppdai.com/loan/info?id=20500725,51
20500725,pdu80854176,3782,16,3,pdu30171010,50,A,3,2016/9/22,2016/9/22 6:02,5087833,http://invest.ppdai.com/loan/info?id=20500725,51
20500725,pdu80854176,3782,16,3,pdu3625335767,20,A,3,2016/9/22,2016/9/22 6:02,5087843,http://invest.ppdai.com/loan/info?id=20500725,51
20500725,pdu80854176,3782,16,3,pdu5011443734,20,A,3,2016/9/22,2016/9/22 6:02,5087838,http://invest.ppdai.com/loan/info?id=20500725,51
20500725,pdu80854176,3782,16,3,pdu7824424723,25,A,3,2016/9/22,2016/9/22 6:04,999278,http://invest.ppdai.com/loan/info?id=20500725,51
20500737,pdu5448752202,1500,10.5,3,pdu1676061870,50,AA,2,2016/9/22,2016/9/22 6:31,5087803,http://invest.ppdai.com/loan/info?id=20500737,22
20500758,pdu65641217,2068,20,6,paihqzcb,500,C,5,2016/9/22,2016/9/22 6:00,5087790,http://invest.ppdai.com/loan/info?id=20500758,17
20500768,pdu31852384,3531,20,6,pdu04770451,50,C,5,2016/9/22,2016/9/22 7:14,5087757,http://invest.ppdai.com/loan/info?id=20500768,36
20500768,pdu31852384,3531,20,6,pdu83786058,53,C,5,2016/9/22,2016/9/22 7:14,5087740,http://invest.ppdai.com/loan/info?id=20500768,36
20500768,pdu31852384,3531,20,6,pqcxshh,50,C,5,2016/9/22,2016/9/22 7:14,5087736,http://invest.ppdai.com/loan/info?id=20500768,36
20500772,pdu52585212,1963,32,7,zrainbow008,41,E,7,2016/9/22,2016/9/22 6:00,5087727,http://invest.ppdai.com/loan/info?id=20500772,18
20500773,pdu8044742715,700,12,12,pdu4270581145,202,AA,2,2016/9/22,2016/9/22 6:30,5087717,http://invest.ppdai.com/loan/info?id=20500773,8
20500775,pdu46105702,7757,20,6,pdu2613348861,51,C,5,2016/9/22,2016/9/22 6:12,5087697,http://invest.ppdai.com/loan/info?id=20500775,35
20500785,pdu0823315004,4500,22,12,jgm218,20,D,6,2016/9/22,2016/9/22 7:08,5087565,http://invest.ppdai.com/loan/info?id=20500785,80
20500785,pdu0823315004,4500,22,12,pdu35106363,51,D,6,2016/9/22,2016/9/22 7:07,5087611,http://invest.ppdai.com/loan/info?id=20500785,80
20500785,pdu0823315004,4500,22,12,pdu3526334057,30,D,6,2016/9/22,2016/9/22 7:07,5087599,http://invest.ppdai.com/loan/info?id=20500785,80
20500785,pdu0823315004,4500,22,12,pdu7742717840,50,D,6,2016/9/22,2016/9/22 7:07,5087633,http://invest.ppdai.com/loan/info?id=20500785,80
20500785,pdu0823315004,4500,22,12,slh7197762,50,D,6,2016/9/22,2016/9/22 7:07,5087590,http://invest.ppdai.com/loan/info?id=20500785,80
20500794,pdu5430111545,8500,20,9,pdu5440640766,105,C,5,2016/9/22,2016/9/22 14:44,5087540,http://invest.ppdai.com/loan/info?id=20500794,52
20500794,pdu5430111545,8500,20,9,pdu8211553085,52,C,5,2016/9/22,2016/9/22 14:11,5087560,http://invest.ppdai.com/loan/info?id=20500794,52
20500803,pdu8384460581,7000,22,12,pdu2646138201,50,D,6,2016/9/23,2016/9/23 18:45,5087506,http://invest.ppdai.com/loan/info?id=20500803,88
20500803,pdu8384460581,7000,22,12,pdu31426157,59,D,6,2016/9/23,2016/9/23 21:57,5087435,http://invest.ppdai.com/loan/info?id=20500803,88
20500803,pdu8384460581,7000,22,12,pdu4074875330,50,D,6,2016/9/23,2016/9/23 21:28,5087450,http://invest.ppdai.com/loan/info?id=20500803,88
20500803,pdu8384460581,7000,22,12,pdu61403311,10,D,6,2016/9/23,2016/9/23 19:48,5087470,http://invest.ppdai.com/loan/info?id=20500803,88
20500803,pdu8384460581,7000,22,12,pdu6764811801,50,D,6,2016/9/23,2016/9/23 18:48,5087504,http://invest.ppdai.com/loan/info?id=20500803,88
20500803,pdu8384460581,7000,22,12,pdu8050317788,50,D,6,2016/9/23,2016/9/23 20:02,5087467,http://invest.ppdai.com/loan/info?id=20500803,88
20500852,pdu2828512283,3000,12,12,pdu01751683,10,AA,2,2016/9/27,2016/9/27 21:17,5087404,http://invest.ppdai.com/loan/info?id=20500852,25
20500852,pdu2828512283,3000,12,12,pdu7156007123,100,AA,2,2016/9/27,2016/9/27 21:20,5087401,http://invest.ppdai.com/loan/info?id=20500852,25
20500852,pdu2828512283,3000,12,12,redrosered,50,AA,2,2016/9/27,2016/9/27 21:15,5087405,http://invest.ppdai.com/loan/info?id=20500852,25
20500863,pdu8171243623,2500,11,6,pdu0505257018,500,AA,2,2016/9/28,2016/9/28 13:30,5087377,http://invest.ppdai.com/loan/info?id=20500863,8
20500863,pdu8171243623,2500,11,6,pdu31810873,500,AA,2,2016/9/28,2016/9/28 13:31,5087376,http://invest.ppdai.com/loan/info?id=20500863,8
20500912,pdu41448251,3010,18,12,pdu0875866265,50,B,4,2016/9/22,2016/9/22 5:58,5087314,http://invest.ppdai.com/loan/info?id=20500912,40
20500912,pdu41448251,3010,18,12,pdu5337851661,51,B,4,2016/9/22,2016/9/22 5:58,5087315,http://invest.ppdai.com/loan/info?id=20500912,40
20500919,pdu8183226606,4575,22,12,pdu8820685445,81,D,6,2016/9/22,2016/9/22 6:35,5087268,http://invest.ppdai.com/loan/info?id=20500919,46
20500919,pdu8183226606,4575,22,12,pdu8881564453,64,D,6,2016/9/22,2016/9/22 6:35,5087297,http://invest.ppdai.com/loan/info?id=20500919,46
20500920,pdu0710864234,3347,20,12,pdu4014227640,103,C,5,2016/9/22,2016/9/22 6:00,5087262,http://invest.ppdai.com/loan/info?id=20500920,36
20500921,pdu3216316332,8000,22,12,pdu1747688867,70,D,6,2016/9/22,2016/9/22 6:50,5087228,http://invest.ppdai.com/loan/info?id=20500921,71
20500921,pdu3216316332,8000,22,12,pdu20148681,39,D,6,2016/9/22,2016/9/22 6:44,5087230,http://invest.ppdai.com/loan/info?id=20500921,71
20500921,pdu3216316332,8000,22,12,pdu74648637,50,D,6,2016/9/22,2016/9/22 7:08,5087181,http://invest.ppdai.com/loan/info?id=20500921,71
20500926,pdu7440580466,20000,13,18,pdu6740316608,200,AA,2,2016/9/22,2016/9/22 11:18,5087141,http://invest.ppdai.com/loan/info?id=20500926,35
20501012,pdu0661024640,9000,20,6,pdu2183215522,53,C,5,2016/9/22,2016/9/22 6:02,5087037,http://invest.ppdai.com/loan/info?id=20501012,113
20501012,pdu0661024640,9000,20,6,pdu2335655414,50,C,5,2016/9/22,2016/9/22 6:02,5087024,http://invest.ppdai.com/loan/info?id=20501012,113
20501012,pdu0661024640,9000,20,6,pdu5867166631,50,C,5,2016/9/22,2016/9/22 6:02,5086983,http://invest.ppdai.com/loan/info?id=20501012,113
20501012,pdu0661024640,9000,20,6,pdu6008888031,150,C,5,2016/9/22,2016/9/22 6:02,5086999,http://invest.ppdai.com/loan/info?id=20501012,113
20501012,pdu0661024640,9000,20,6,pdu7644465722,50,C,5,2016/9/22,2016/9/22 6:02,5087029,http://invest.ppdai.com/loan/info?id=20501012,113
20501012,pdu0661024640,9000,20,6,yike78715,80,C,5,2016/9/22,2016/9/22 6:02,5086987,http://invest.ppdai.com/loan/info?id=20501012,113
20501037,pdu5262641301,2485,32,11,Rainbow12mu111,47,E,7,2016/9/22,2016/9/22 6:10,998966,http://invest.ppdai.com/loan/info?id=20501037,9
20501040,pdu6501303524,861,20,6,pdu8241523347,52,C,5,2016/9/22,2016/9/22 7:00,5086909,http://invest.ppdai.com/loan/info?id=20501040,13
20501057,pdu2782734172,2516,32,6,Rainbow12mu115,140,E,7,2016/9/22,2016/9/22 6:10,5086890,http://invest.ppdai.com/loan/info?id=20501057,15
20501075,pdu3204183214,1000,35.989,0.7,ccdwbm,1000,D,6,2016/9/22,2016/9/22 7:01,998928,http://invest.ppdai.com/loan/info?id=20501075,1
20501081,pdu0122557317,2326,20,12,pdu2675653836,50,C,5,2016/9/22,2016/9/22 6:18,5086842,http://invest.ppdai.com/loan/info?id=20501081,38
20501081,pdu0122557317,2326,20,12,pdu8366467666,50,C,5,2016/9/22,2016/9/22 6:08,5086868,http://invest.ppdai.com/loan/info?id=20501081,38
20501104,pdu4738763161,200,35.989,1.4,ccdwbm,200,E,7,2016/9/22,2016/9/22 7:01,998899,http://invest.ppdai.com/loan/info?id=20501104,1
20501122,lujianwei2000,3000,7,1,pdu3857263814,1271,AAA,1,2016/9/22,2016/9/22 6:49,5086774,http://invest.ppdai.com/loan/info?id=20501122,12
20501132,pdu6234650565,5500,11,6,pdu15063030,50,AA,2,2016/9/22,2016/9/22 14:18,5086764,http://invest.ppdai.com/loan/info?id=20501132,13
20501153,pdu5702573774,1000,18,12,Rainbow12mu136,600,B,4,2016/9/22,2016/9/22 7:10,5086741,http://invest.ppdai.com/loan/info?id=20501153,3
20501153,pdu5702573774,1000,18,12,Rainbow12mu159,147,B,4,2016/9/22,2016/9/22 7:10,5086742,http://invest.ppdai.com/loan/info?id=20501153,3
